VENDOR_ID,STATUS,TRACKING_SOURCE,TRACKING_ID,DATE_OF_BIRTH,EMAIL_ADDRESS,CITIZENSHIP_CONFIRMED,SALUTATION,FIRST_NAME,MIDDLE_NAME,LAST_NAME,NAME_SUFFIX,HOME_ADDRESS,HOME_UNIT,HOME_CITY,HOME_COUNTY,HOME_STATE,HOME_ZIP_CODE,MAILING_ADDRESS,MAILING_UNIT,MAILING_CITY,MAILING_COUNTY,MAILING_STATE,MAILING_ZIP_CODE,PARTY,RACE,PHONE,PHONE_TYPE,OPT_IN_TO_VENDOR_EMAIL,OPT_IN_TO_VENDOR_SMS,OPT_IN_TO_PARTNER_EMAIL,OPT_IN_TO_PARTNER_SMSROBOCALL,VOLUNTEER_FOR_VENDOR,VOLUNTEER_FOR_PARTNER,PRE_REGISTERED,REGISTRATION_DATE,FINISH_WITH_STATE,BUILT_VIA_API,SUBMITTED_VIA_STATE_API,REGISTRATION_SOURCE,SHIFT_ID,SHIFT_TYPE,OFFICE,VENDOR_A_SHIFT_ID,SALUTATION_STANDARDIZED,HAS_MAILING_ADDRESS_STANDARDIZED,HAS_STATE_LICENSE_STANDARDIZED,HAS_SSN_STANDARDIZED,PREDICTED_GENDER,ORG,EVC_ID,PROGRAM_STATE,PARTNER_ID,FIELD_START,FIELD_END
062c215e-d709-4000-ae67-72f44d6013aa,Step 1,EKqRrpDTD,xHNDQpJIk,1969-07-29,stephanie56gmail.com,false,Mx.,David,Carly,Weber,II,679 Gentry Point,5,East Jesus,county_3,MT,59634,264 Hudson Lodge Suite 450,6,East Shawnville,county_1,MN,42773,independent,asian,001-625-189-7693x7190,landline,true,true,false,true,false,false,true,2021-11-09 00:00:00,true,false,false,API,81,7899,office_4,3652,Dr.,true,true,true,male,org_4,KMUFDWrfG,IL,9390,2022-03-28 00:00:00,2022-03-28 02:00:00
f6adde3b-497d-4418-9ac0-362b9106f4eb,Step 1,BMBPgIlPM,oNOieDfMj,1972-02-25,hernandezjamesyahoo.com,false,Ms.,Damon,Matthew,Kim,PhD,5000 Jamie Centers Suite 833,3,North Anthonyfurt,county_2,MT,74334,800 David Well Apt. 314,8,Danielburgh,county_5,ID,97002,independent,nativeAmerican,(001)770-9035,other,true,true,false,true,false,true,true,2022-01-20 00:00:00,true,false,true,Web,1913,4474,office_3,5305,Mx.,true,false,true,female,org_4,ChFzPuTdD,AZ,7037,2022-05-03 00:00:00,2022-05-03 02:00:00
84c29c25-54fd-4c86-8f0d-f6f1f5944ecb,Step 1,gjHSRzMxc,SAFyWVffF,1970-03-05,yhortonhotmail.com,true,Dr.,Phillip,Mary,Salazar,DDS,879 Fisher Streets Apt. 892,3,Lake Jason,county_1,AR,55474,8725 Anderson Avenue,0,Gutierrezberg,county_3,WA,74027,republican,other,(112)333-1503,landline,true,false,false,false,false,false,true,2022-03-15 00:00:00,true,false,false,Web,3972,2144,office_4,3932,Ind.,true,false,false,male,org_3,SFHclKpfw,AK,7853,2022-09-05 00:00:00,2022-09-05 02:00:00
e5f6e0d2-6b7d-47cd-8ea7-1176b5cbe10f,Step 1,ZsQkfRitK,zxJFeWNqR,1970-04-10,david895hotmail.com,true,Dr.,Amanda,Paige,Munoz,DDS,009 Sims Islands Apt. 784,7,Tamifurt,county_6,AL,74119,73879 Daniel Lock Apt. 696,2,Bucktown,county_7,MT,83304,republican,nativeAmerican,138-440-0505x4663,mobile,false,false,true,false,false,false,false,2022-04-28 00:00:00,false,true,true,Web,7710,8844,office_1,1558,Dr.,false,true,false,male,org_3,ImOIVBfPh,SD,3175,2021-11-11 00:00:00,2021-11-11 02:00:00
512b2a11-5842-4613-968d-bc6882f8d0d1,Step 1,hUfnvJrVf,ODqsfLQOh,1931-11-05,weberravenyahoo.com,false,Dr.,Michael,Thomas,Shaw,DVM,2566 Taylor Port,6,South Richardtown,county_8,LA,27373,42885 Vicki Knoll,3,Albertshire,county_6,MA,89061,republican,black,(460)314-9047x67715,landline,false,false,false,true,false,true,true,2022-09-21 00:00:00,true,false,false,API,5821,7691,office_1,9000,Miss,true,true,true,other,org_2,OidkQQfna,KS,8765,2022-07-17 00:00:00,2022-07-17 02:00:00
71d0b236-3a89-4c34-8a16-490d04e95bdd,Step 1,exJCRrUtt,PeicleYBm,1910-08-20,shannon40hotmail.com,true,Dr.,Ryan,Andrew,Kim,IV,47582 Moore Haven Apt. 346,0,Garcialand,county_4,AR,57718,4311 Bates Mountains Suite 677,3,Lake Christopherburgh,county_7,MN,90740,democrat,hispanic,699.770.3189x25957,mobile,true,false,false,true,false,true,false,2022-07-08 00:00:00,true,true,false,Tablet,4790,8256,office_1,4164,Ms.,true,false,true,other,org_3,zUgKXooZs,AR,1439,2022-04-01 00:00:00,2022-04-01 02:00:00
91054c72-cb3c-470d-a46d-f2ef8f8cf839,Step 1,AMWhyvwRv,NFLOpYVSr,1915-04-28,angelaolson4hotmail.com,false,Dr.,Margaret,Adam,Cole,II,60045 Johnson Meadows,1,Boydborough,county_5,UT,68083,531 Margaret Curve,3,Richardborough,county_3,UT,00807,independent,asian,586-679-2214x533,other,true,true,false,true,true,false,true,2022-07-04 00:00:00,false,false,false,Web,3473,4783,office_5,2033,Ms.,false,false,true,other,org_3,gmZMDGRIJ,OR,374,2021-12-31 00:00:00,2021-12-31 02:00:00
992b2e20-2781-4f6b-a04f-5d872ef2e6aa,Step 1,NmfZGzIyM,aFcKkCWmz,2006-07-10,velazquezdawngmail.com,true,Mr.,Joseph,Debbie,James,Jr.,2036 Alicia Alley,8,West Roytown,county_8,FL,23168,4095 Daniel Square,4,East Davidton,county_5,SC,79251,republican,unknown,+1-968-123-7069,landline,true,true,false,true,false,false,true,2022-08-14 00:00:00,false,true,true,Tablet,3613,8092,office_6,4979,Ind.,false,true,true,female,org_2,iMOUoOtQX,CT,9994,2022-05-17 00:00:00,2022-05-17 02:00:00
57f2ed23-48b2-4dcd-ab7b-fa00844aec21,Step 1,uikEvxUle,AJsGqZRTA,1972-10-08,amandasuarezgmail.com,false,Dr.,William,Calvin,King,MD,33377 Howard Squares Apt. 398,1,West Sarah,county_4,CO,36105,268 Jones Court Suite 587,3,South Susan,county_6,NH,91615,republican,unknown,001-479-792-7989x8747,landline,false,false,false,false,true,false,false,2022-09-11 00:00:00,true,true,true,API,1004,5451,office_8,2056,Misc.,false,true,true,male,org_2,NriDYdZxH,NC,8624,2022-10-06 00:00:00,2022-10-06 02:00:00
7f5a2b17-e888-488f-a926-8b41d6448723,Step 1,XcPTFsWrE,FbPRPbMbA,1979-08-13,philipsimongmail.com,true,Dr.,Benjamin,Pamela,Coleman,V,4582 Medina Drive,5,Lake Markborough,county_2,VA,72924,117 Evans Garden,1,Catherineburgh,county_4,UT,86965,republican,black,722-445-5484x695,other,true,true,true,true,true,false,true,2022-11-05 00:00:00,false,false,true,Tablet,1563,7451,office_2,655,Mx.,true,false,false,other,org_2,MDcYVuhks,ME,4105,2021-11-17 00:00:00,2021-11-17 02:00:00
c838892b-1afa-4aff-a5da-50e20585f1c6,Step 1,hmVXpGIuT,ckoRcsahM,1956-07-01,iwhitehead3gmail.com,true,Mr.,James,Raymond,Rice,DDS,24864 Savage Lakes Apt. 902,0,Dawnberg,county_3,FL,74099,528 Thomas Rue,7,Lewisberg,county_4,AK,47133,democrat,asian,347-763-4402,landline,true,true,true,false,true,false,false,2022-11-01 00:00:00,true,true,true,Web,5371,932,office_2,8333,Ms.,true,true,false,male,org_1,WwibCpSUs,MS,7990,2021-11-20 00:00:00,2021-11-20 02:00:00
